holdout_id,issue,actual,model_top1,model_same_triplet_2hit_rate,model_top1_2hit_rate,model_same_triplet_3hit_rate,model_top3_at_least_one_hit,model_exact_hit@3,model_exact_hit@10,model_exact_hit@20,model_adj_hit_pm1@3,model_mean_min_distance@3,model_signed_offset_mean@3,uniform_same_triplet_2hit_rate,uniform_top1_2hit_rate,uniform_same_triplet_3hit_rate,uniform_top3_at_least_one_hit,uniform_exact_hit@3,uniform_exact_hit@10,uniform_exact_hit@20,uniform_adj_hit_pm1@3,uniform_mean_min_distance@3,uniform_signed_offset_mean@3,frequency_same_triplet_2hit_rate,frequency_top1_2hit_rate,frequency_same_triplet_3hit_rate,frequency_top3_at_least_one_hit,frequency_exact_hit@3,frequency_exact_hit@10,frequency_exact_hit@20,frequency_adj_hit_pm1@3,frequency_mean_min_distance@3,frequency_signed_offset_mean@3,neighbor_same_triplet_2hit_rate,neighbor_top1_2hit_rate,neighbor_same_triplet_3hit_rate,neighbor_top3_at_least_one_hit,neighbor_exact_hit@3,neighbor_exact_hit@10,neighbor_exact_hit@20,neighbor_adj_hit_pm1@3,neighbor_mean_min_distance@3,neighbor_signed_offset_mean@3,shift_m1_same_triplet_2hit_rate,shift_m1_top1_2hit_rate,shift_m1_same_triplet_3hit_rate,shift_m1_top3_at_least_one_hit,shift_m1_exact_hit@3,shift_m1_exact_hit@10,shift_m1_exact_hit@20,shift_m1_adj_hit_pm1@3,shift_m1_mean_min_distance@3,shift_m1_signed_offset_mean@3,shift_p1_same_triplet_2hit_rate,shift_p1_top1_2hit_rate,shift_p1_same_triplet_3hit_rate,shift_p1_top3_at_least_one_hit,shift_p1_exact_hit@3,shift_p1_exact_hit@10,shift_p1_exact_hit@20,shift_p1_adj_hit_pm1@3,shift_p1_mean_min_distance@3,shift_p1_signed_offset_mean@3
2,115018091,6 12 18 20 23 27 30 36 37 41 47 48 52 54 55 58 70 71 76 78,9 18 49,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333
2,115018092,6 10 13 14 25 39 40 42 43 46 50 52 54 57 61 62 72 77 78 79,20 33 63,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.3333333333333335
2,115018093,3 7 8 9 17 22 23 25 33 36 45 46 49 59 62 70 72 76 77 79,10 55 70,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2,115018094,1 7 10 19 26 27 33 37 41 43 49 56 62 63 65 68 70 71 72 80,20 55 70,1.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,-0.3333333333333333,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.6666666666666666
2,115018095,4 8 11 12 16 21 22 23 38 39 44 48 61 62 63 69 70 73 77 79,27 36 76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.3333333333333333
2,115018096,1 7 8 12 19 20 21 24 25 27 28 30 40 48 53 57 68 73 74 80,7 22 72,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,-1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,-0.3333333333333333
2,115018097,5 6 11 13 14 16 18 23 26 28 32 34 37 39 43 53 65 69 71 74,7 62 77,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.3333333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.3333333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3333333333333333
2,115018098,8 12 23 24 27 32 33 38 39 43 47 52 61 64 65 69 70 72 77 79,8 23 48,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
2,115018099,4 5 12 13 16 21 22 23 25 29 34 37 38 42 44 52 66 67 72 77,8 21 48,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.0
2,115018100,1 6 8 9 11 12 21 24 26 31 34 39 51 54 56 57 59 66 69 70,8 21 48,1.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,-1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,-0.3333333333333333
2,115018101,2 12 15 18 19 24 25 30 40 41 49 54 61 65 66 69 71 72 76 77,39 52 72,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0
