遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,98000086,2009/01/01,196525,7861,93550,03,06,08,12,13,15,17,31,35,36,44,52,53,65,68,69,71,73,77,80,,,
賓果賓果,98000087,2009/01/01,192775,7711,84275,11,20,21,23,26,27,28,35,38,44,54,57,59,60,61,62,66,69,70,72,,,
賓果賓果,98000088,2009/01/01,187275,7491,164150,02,03,05,07,09,14,16,19,25,29,37,45,56,59,62,65,70,71,75,76,,,
賓果賓果,98000089,2009/01/01,190600,7624,118850,01,04,06,14,16,25,34,36,37,40,43,47,48,50,54,59,63,68,71,73,,,
賓果賓果,98000090,2009/01/01,179275,7171,84725,01,11,12,15,16,27,28,33,36,37,39,40,43,53,54,59,68,75,76,79,,,
賓果賓果,98000091,2009/01/01,191575,7663,88775,01,04,06,09,17,22,26,29,36,60,63,64,65,67,69,72,73,76,77,79,,,
賓果賓果,98000092,2009/01/01,192500,7700,55975,01,05,21,22,26,29,30,32,35,39,40,46,52,54,56,57,70,72,76,79,,,
賓果賓果,98000093,2009/01/01,199225,7969,204200,04,19,24,29,30,33,34,41,42,43,44,47,52,68,70,71,77,78,79,80,,,
賓果賓果,98000094,2009/01/01,195925,7837,278250,01,02,04,08,11,12,14,20,21,22,33,37,39,41,55,59,61,62,63,74,,,
賓果賓果,98000095,2009/01/01,195175,7807,99225,02,03,06,22,29,32,34,36,38,41,47,51,53,55,58,66,68,69,78,79,,,
賓果賓果,98000096,2009/01/01,200300,8012,112050,03,17,20,22,26,28,31,32,36,39,43,48,61,62,63,68,71,72,75,80,,,
賓果賓果,98000097,2009/01/01,204700,8188,75350,06,14,16,29,35,44,47,49,51,59,61,65,67,69,71,72,73,75,77,78,,,
賓果賓果,98000098,2009/01/01,227875,9115,88700,05,06,18,20,26,30,34,35,37,39,42,46,50,52,57,63,64,67,72,73,,,
賓果賓果,98000099,2009/01/01,230150,9206,86850,01,10,26,31,33,40,42,43,44,46,50,51,52,54,55,58,65,66,67,71,,,
賓果賓果,98000100,2009/01/01,220875,8835,102750,01,12,13,14,15,17,23,30,32,42,57,58,59,61,62,63,70,72,74,77,,,
賓果賓果,98000101,2009/01/01,209400,8376,74650,06,09,13,16,22,23,25,33,36,39,40,43,49,53,55,60,61,67,71,73,,,
賓果賓果,98000102,2009/01/01,212850,8514,100475,06,11,20,21,26,32,36,38,41,54,55,59,60,63,69,72,74,76,77,78,,,
賓果賓果,98000103,2009/01/01,189825,7593,77350,01,03,12,16,19,22,31,32,38,39,41,42,45,53,55,56,58,64,70,71,,,
賓果賓果,98000104,2009/01/01,192225,7689,66850,01,04,05,19,25,27,28,39,41,43,45,48,54,58,62,63,68,70,71,75,,,
賓果賓果,98000105,2009/01/01,173800,6952,96325,04,09,10,15,16,18,20,30,32,35,45,48,50,51,61,63,64,66,75,78,,,
賓果賓果,98000106,2009/01/01,191075,7643,112675,04,07,09,14,26,34,35,40,46,47,49,51,53,62,63,64,66,67,75,80,,,
賓果賓果,98000107,2009/01/01,251250,10050,69150,02,06,08,19,20,24,26,27,33,40,43,51,56,57,62,67,68,74,77,78,,,
賓果賓果,98000108,2009/01/01,169950,6798,123250,04,13,19,20,21,22,24,26,28,30,31,34,37,38,46,47,58,65,67,74,,,
賓果賓果,98000109,2009/01/01,169000,6760,83000,01,05,09,10,12,13,16,21,27,40,42,53,54,56,59,62,66,73,76,79,,,
賓果賓果,98000110,2009/01/01,157125,6285,75675,07,12,15,16,18,27,28,31,32,33,37,40,52,54,68,69,71,72,73,79,,,
賓果賓果,98000111,2009/01/01,154475,6179,88275,01,14,15,23,24,27,30,35,40,41,51,53,56,60,66,67,72,76,77,79,,,
賓果賓果,98000112,2009/01/01,157750,6310,76450,01,04,05,18,19,20,23,24,26,42,44,49,53,56,57,68,71,75,77,80,,,
賓果賓果,98000113,2009/01/01,157675,6307,91550,04,09,11,18,20,22,23,29,30,32,33,36,38,41,44,46,49,71,76,79,,,
賓果賓果,98000114,2009/01/01,159075,6363,56625,03,05,09,17,20,23,31,34,40,43,51,53,60,62,65,66,71,75,76,79,,,
賓果賓果,98000115,2009/01/01,160800,6432,99275,03,09,11,13,14,21,24,30,31,32,34,36,41,45,46,51,62,72,73,74,,,
賓果賓果,98000116,2009/01/01,167900,6716,73400,09,14,22,25,28,36,38,39,41,43,45,49,51,52,53,55,56,57,70,80,,,
賓果賓果,98000117,2009/01/01,160650,6426,84675,05,07,09,11,20,32,37,38,40,45,48,49,52,54,58,59,63,65,78,79,,,
賓果賓果,98000118,2009/01/01,158575,6343,65400,07,15,22,25,27,40,43,48,49,51,57,60,62,63,64,71,72,75,76,77,,,
賓果賓果,98000119,2009/01/01,157500,6300,114575,01,02,04,05,06,15,16,18,22,27,29,35,36,40,43,50,52,54,62,76,,,
賓果賓果,98000120,2009/01/01,159875,6395,62125,01,03,04,14,26,30,34,37,45,50,52,56,57,63,66,67,69,71,74,79,,,
賓果賓果,98000121,2009/01/01,166175,6647,189900,03,06,12,15,17,19,21,27,33,40,49,56,57,59,60,61,62,69,76,79,,,
賓果賓果,98000122,2009/01/01,165975,6639,127950,08,15,19,20,23,24,27,32,36,41,42,51,54,62,64,65,67,71,72,75,,,
賓果賓果,98000123,2009/01/01,156100,6244,62800,01,06,18,26,29,33,36,40,41,42,44,49,51,52,53,58,64,65,73,75,,,
賓果賓果,98000124,2009/01/01,175075,7003,58225,03,14,16,27,29,32,33,34,35,48,51,52,59,62,64,68,70,74,78,79,,,
賓果賓果,98000125,2009/01/01,180375,7215,75550,01,05,16,33,34,35,42,45,47,53,54,57,59,61,62,63,65,69,70,72,,,
賓果賓果,98000126,2009/01/01,187225,7489,68975,03,10,11,19,21,23,29,30,38,44,46,56,59,60,63,64,65,72,74,79,,,
賓果賓果,98000127,2009/01/01,187125,7485,59400,02,08,15,16,18,23,24,30,32,34,41,43,53,62,65,66,69,72,77,78,,,
賓果賓果,98000128,2009/01/01,180575,7223,77325,06,16,18,19,20,26,38,45,47,48,49,52,60,65,67,69,70,71,72,76,,,
賓果賓果,98000129,2009/01/01,184150,7366,65200,02,10,14,15,22,27,31,35,36,38,45,47,48,59,66,70,72,75,78,80,,,
賓果賓果,98000130,2009/01/01,186550,7462,72925,01,02,05,08,14,15,31,32,33,35,39,41,42,45,52,57,67,69,70,76,,,
賓果賓果,98000131,2009/01/01,185675,7427,111250,04,06,07,08,13,14,16,24,26,28,35,39,52,53,55,59,68,71,73,77,,,
賓果賓果,98000132,2009/01/01,188050,7522,65850,01,05,21,25,29,30,33,36,43,50,54,56,58,59,62,66,70,73,76,78,,,
賓果賓果,98000133,2009/01/01,162425,6497,85100,05,07,13,16,21,33,35,37,40,41,45,49,51,52,53,56,62,69,70,75,,,
賓果賓果,98000134,2009/01/01,155800,6232,91725,04,06,08,12,13,15,18,23,25,26,29,32,35,43,45,48,52,53,69,76,,,
賓果賓果,98000135,2009/01/01,151850,6074,273525,03,10,11,13,16,20,22,24,25,28,33,38,43,48,49,53,54,61,68,79,,,
賓果賓果,98000136,2009/01/01,142250,5690,82950,01,05,09,12,16,20,30,38,42,43,44,48,51,53,55,61,62,63,66,77,,,
賓果賓果,98000137,2009/01/01,135875,5435,84050,08,15,17,19,20,24,30,32,36,41,44,46,54,56,60,61,63,67,74,76,,,
賓果賓果,98000138,2009/01/01,129950,5198,63850,06,17,18,21,22,23,29,33,37,51,53,64,66,68,69,75,76,77,78,80,,,
賓果賓果,98000139,2009/01/01,119525,4781,74650,02,03,04,05,07,13,17,20,21,23,25,27,31,41,45,59,62,71,73,79,,,
賓果賓果,98000140,2009/01/01,106100,4244,48125,03,08,11,14,15,19,24,31,32,47,51,52,59,61,62,63,68,69,75,80,,,
賓果賓果,98000141,2009/01/01,108825,4353,71025,06,19,20,24,25,31,35,41,42,51,54,56,57,61,62,63,67,68,69,72,,,
賓果賓果,98000142,2009/01/01,103150,4126,66500,04,13,18,22,28,29,30,36,40,41,45,52,59,63,65,67,69,70,72,75,,,
賓果賓果,98000143,2009/01/01,105725,4229,41900,02,07,14,17,20,23,27,30,35,39,40,41,43,46,48,49,59,68,76,79,,,
賓果賓果,98000144,2009/01/01,115350,4614,38150,04,05,09,23,30,35,41,42,46,50,52,56,58,65,69,73,76,77,79,80,,,
