遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,108000001,2019/01/01,35300,1412,10875,01,06,07,09,12,17,26,28,30,32,40,42,49,52,66,70,73,74,78,79,26,－,雙
賓果賓果,108000002,2019/01/01,29800,1192,23320,04,11,12,14,17,20,21,22,24,26,27,30,35,37,44,54,57,66,70,75,12,小,小雙
賓果賓果,108000003,2019/01/01,20700,828,32225,03,06,09,16,18,22,29,35,40,44,45,47,53,54,56,57,59,60,64,79,40,－,和
賓果賓果,108000004,2019/01/01,21525,861,9600,07,11,15,18,19,24,25,27,31,37,42,45,47,50,55,56,57,67,73,77,50,－,單
賓果賓果,108000005,2019/01/01,20325,813,8575,03,08,12,15,19,28,32,36,39,44,48,49,50,55,60,64,65,66,68,71,50,－,小雙
賓果賓果,108000006,2019/01/01,22250,890,4450,03,06,10,21,22,24,29,31,36,37,45,50,53,60,61,63,64,71,77,79,29,－,小單
賓果賓果,108000007,2019/01/01,22525,901,8150,02,06,07,09,11,14,19,23,24,33,34,35,43,51,63,64,74,76,79,80,07,－,小單
賓果賓果,108000008,2019/01/01,36675,1467,10975,07,11,12,19,25,28,32,34,45,46,48,57,59,62,64,67,68,71,76,77,34,－,和
賓果賓果,108000009,2019/01/01,39625,1585,7390,06,08,09,10,18,24,29,33,35,37,39,42,43,47,51,60,63,66,74,76,24,－,和
賓果賓果,108000010,2019/01/01,39600,1584,9275,01,03,04,09,18,19,24,29,31,35,38,42,50,55,57,60,61,62,64,73,09,－,小單
賓果賓果,108000011,2019/01/01,30725,1229,14500,06,07,12,20,21,24,26,28,38,40,53,58,68,70,72,73,76,77,79,80,24,－,雙
賓果賓果,108000012,2019/01/01,30975,1239,11030,05,06,14,16,17,19,20,27,36,39,44,46,59,65,70,71,74,75,79,80,36,－,和
賓果賓果,108000013,2019/01/01,28225,1129,14725,12,13,14,15,21,31,35,37,39,41,43,47,51,54,60,64,67,71,75,79,12,－,單
賓果賓果,108000014,2019/01/01,33250,1330,55115,17,21,26,27,29,35,38,43,51,54,55,58,60,61,62,67,69,70,71,78,43,大,小單
賓果賓果,108000015,2019/01/01,33750,1350,19150,01,05,08,09,15,17,23,27,33,45,46,53,58,60,65,69,73,77,79,80,23,－,單
賓果賓果,108000016,2019/01/01,38175,1527,12200,01,05,12,18,20,26,27,29,30,36,40,43,44,47,56,58,65,67,74,75,40,－,小雙
賓果賓果,108000017,2019/01/01,35975,1439,16625,03,07,09,11,14,21,22,23,25,31,35,42,60,62,65,67,71,73,75,79,11,－,單
賓果賓果,108000018,2019/01/01,42600,1704,32525,01,04,05,16,18,22,24,36,41,46,48,49,50,51,53,61,62,69,71,79,53,－,和
賓果賓果,108000019,2019/01/01,51625,2065,28970,01,09,10,13,14,15,16,22,31,37,42,45,46,53,60,63,64,68,72,80,31,－,小雙
賓果賓果,108000020,2019/01/01,47225,1889,14740,05,06,09,14,19,22,23,25,32,35,37,38,44,47,49,60,62,68,76,80,44,－,小雙
賓果賓果,108000021,2019/01/01,54700,2188,70350,01,07,09,11,12,15,17,19,26,29,49,55,57,58,63,65,68,71,76,77,11,－,單
賓果賓果,108000022,2019/01/01,59325,2373,67650,02,19,25,27,29,32,41,46,48,50,53,59,61,63,65,67,68,73,74,80,53,大,小單
賓果賓果,108000023,2019/01/01,61825,2473,50275,04,05,22,25,26,35,37,44,47,49,50,52,56,59,60,61,63,66,71,74,05,大,和
賓果賓果,108000024,2019/01/01,63200,2528,39325,01,02,03,04,06,13,14,15,17,26,31,40,43,46,50,64,68,72,73,80,03,－,小雙
賓果賓果,108000025,2019/01/01,70775,2831,23070,06,08,09,10,16,22,23,25,31,32,35,44,49,51,56,58,62,66,69,75,08,－,小雙
賓果賓果,108000026,2019/01/01,75075,3003,34075,06,07,08,12,14,16,18,21,34,48,50,55,58,59,67,69,72,73,75,80,75,－,小雙
賓果賓果,108000027,2019/01/01,80800,3232,25875,01,05,15,17,27,28,31,35,36,44,45,46,54,58,60,63,66,67,74,79,05,－,小單
賓果賓果,108000028,2019/01/01,85500,3420,30185,03,07,08,09,11,16,29,36,37,39,41,42,44,46,48,51,60,69,70,79,70,－,小單
賓果賓果,108000029,2019/01/01,98250,3930,29950,08,12,13,18,24,25,29,30,32,33,34,37,44,50,52,59,66,68,72,79,37,－,雙
賓果賓果,108000030,2019/01/01,112575,4503,46750,03,10,11,12,15,17,29,30,33,39,41,42,48,55,66,73,74,75,79,80,11,－,小單
賓果賓果,108000031,2019/01/01,112400,4496,26745,01,15,16,20,24,27,30,35,37,39,40,42,45,50,57,58,61,67,70,74,01,－,和
賓果賓果,108000032,2019/01/01,119750,4790,37940,06,11,17,18,26,27,28,29,31,34,39,42,45,46,51,61,72,74,76,79,79,－,和
賓果賓果,108000033,2019/01/01,118875,4755,75420,01,02,04,05,11,12,22,25,27,30,38,42,43,50,54,61,62,63,66,71,05,－,小雙
賓果賓果,108000034,2019/01/01,125425,5017,49850,02,10,22,23,26,28,29,34,36,40,48,49,50,51,53,56,65,74,79,80,49,－,雙
賓果賓果,108000035,2019/01/01,136250,5450,198360,02,03,04,05,06,13,14,18,25,26,28,29,30,32,33,58,70,73,77,78,02,小,小雙
賓果賓果,108000036,2019/01/01,157750,6310,49470,03,08,11,12,17,19,29,30,32,35,51,54,55,58,60,68,72,73,75,80,68,－,和
賓果賓果,108000037,2019/01/01,150550,6022,187865,06,07,09,19,28,36,40,41,44,47,48,50,52,54,55,62,65,66,74,75,47,大,小雙
賓果賓果,108000038,2019/01/01,133350,5334,102160,03,08,09,13,14,16,20,22,24,29,36,39,40,41,49,59,64,70,76,78,59,小,小雙
賓果賓果,108000039,2019/01/01,137675,5507,116775,04,08,11,15,17,18,21,23,25,26,31,34,37,39,43,51,56,69,70,76,04,小,小單
