issue,draw_date,target_issue,target_numbers,sum_all,mean_all,std_all,min_num,max_num,span,median,zone_A_cnt,zone_B_cnt,zone_C_cnt,zone_D_cnt,zone_range,dominant_zone,is_balanced_5_5_5_5,is_single_zone_burst,is_double_zone_shake,is_extreme_burst,small_cnt,big_cnt,big_minus_small,odd_cnt,even_cnt,odd_minus_even,big_odd_cnt,big_even_cnt,small_odd_cnt,small_even_cnt,prev_numbers,current_numbers,history_numbers,consecutive_pairs,max_consecutive_run,run_len_ge_3,run_len_ge_4,gap_mean,gap_std,gap_min,gap_max,gap_lt_3_cnt,gap_ge_8_cnt,tail_0_cnt,tail_1_cnt,tail_2_cnt,tail_3_cnt,tail_4_cnt,tail_5_cnt,tail_6_cnt,tail_7_cnt,tail_8_cnt,tail_9_cnt,tail_unique_cnt,tail_max_cnt,same_tail_pair_cnt,recent_freq_3,recent_freq_5,recent_freq_10,recent_freq_20,hot_score_mean,hot_score_max,cold_score_cnt,shift_p1_hit_rate,shift_p2_hit_rate,shift_m1_hit_rate,shift_pm1_hit_rate,delta_sum_1,delta_sum_3,delta_big_small_1,delta_odd_even_1,delta_zone_A_1,abs_delta_zone_A_1,delta_zone_B_1,abs_delta_zone_B_1,delta_zone_C_1,abs_delta_zone_C_1,delta_zone_D_1,abs_delta_zone_D_1,delta_gap_mean_1,delta_consecutive_pairs_1,roll3_sum_mean,roll3_sum_std,roll5_sum_mean,roll5_sum_std,roll5_zone_A_mean,roll10_zone_A_std,roll5_zone_B_mean,roll10_zone_B_std,roll5_zone_C_mean,roll10_zone_C_std,roll5_zone_D_mean,roll10_zone_D_std,sum_vs_roll3_mean,zone_A_vs_roll5_mean,zone_B_vs_roll5_mean,zone_C_vs_roll5_mean,zone_D_vs_roll5_mean,big_small_vs_roll5_mean,odd_even_vs_roll5_mean,sim_top1_score,sim_top5_mean_score,sim_following_zone_A_mean,sim_following_zone_B_mean,sim_following_zone_C_mean,sim_following_zone_D_mean,sim_following_big_small_mean,sim_following_odd_even_mean
115006016,2026-01-30,115006017,"[8, 14, 17, 21, 23, 24, 33, 35, 37, 40, 42, 44, 46, 47, 49, 59, 73, 77, 78, 79]",762.0,38.1,24.349332639725468,1.0,76.0,75.0,36.0,6.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,-4.0,10.0,10.0,0.0,3.0,5.0,7.0,5.0,"[3, 7, 17, 19, 22, 25, 27, 28, 32, 33, 34, 37, 38, 41, 44, 47, 50, 66, 69, 70]","[1, 3, 7, 10, 17, 20, 21, 27, 32, 34, 38, 39, 47, 52, 57, 66, 68, 72, 75, 76]","[[2, 3, 4, 8, 10, 18, 23, 24, 32, 34, 35, 39, 45, 46, 48, 67, 71, 73, 75, 80], [4, 9, 13, 16, 18, 20, 21, 42, 43, 49, 58, 61, 62, 65, 69, 70, 73, 76, 78, 79], [5, 7, 10, 15, 23, 24, 25, 28, 32, 40, 42, 49, 51, 53, 60, 67, 68, 71, 73, 75], [4, 6, 8, 10, 12, 17, 28, 32, 37, 38, 42, 48, 54, 60, 62, 67, 69, 75, 76, 77], [2, 5, 7, 13, 16, 17, 18, 21, 24, 27, 35, 39, 45, 50, 64, 68, 72, 74, 76, 80], [12, 14, 24, 26, 31, 37, 39, 40, 42, 43, 49, 51, 53, 54, 57, 59, 69, 70, 73, 74], [5, 16, 18, 25, 32, 33, 34, 36, 42, 45, 50, 56, 63, 66, 68, 69, 72, 73, 76, 77], [1, 3, 8, 9, 12, 25, 26, 31, 33, 36, 37, 55, 56, 60, 62, 66, 69, 70, 75, 79], [2, 8, 15, 18, 24, 30, 33, 38, 39, 44, 53, 55, 60, 65, 67, 68, 70, 71, 76, 80], [2, 7, 20, 21, 22, 24, 25, 28, 32, 35, 38, 42, 44, 51, 60, 61, 63, 66, 68, 73], [8, 14, 19, 20, 23, 24, 34, 35, 38, 39, 43, 44, 47, 51, 58, 62, 67, 72, 77, 80], [5, 7, 12, 13, 17, 28, 31, 33, 34, 40, 47, 48, 51, 59, 60, 62, 72, 73, 74, 78], [9, 12, 16, 18, 20, 26, 28, 29, 49, 51, 55, 56, 59, 60, 61, 62, 63, 66, 73, 74], [15, 19, 21, 22, 24, 25, 27, 29, 30, 33, 40, 42, 45, 57, 59, 65, 72, 74, 77, 78], [3, 12, 15, 19, 24, 26, 28, 30, 35, 39, 40, 42, 43, 44, 57, 61, 66, 72, 78, 80], [1, 5, 9, 10, 11, 19, 25, 26, 27, 35, 38, 41, 45, 46, 50, 52, 62, 66, 68, 70], [2, 9, 10, 11, 12, 20, 21, 26, 31, 36, 41, 49, 50, 60, 63, 64, 65, 68, 69, 75], [2, 4, 7, 11, 14, 17, 26, 30, 32, 39, 44, 45, 55, 59, 60, 67, 70, 71, 74, 75], [10, 12, 21, 22, 25, 26, 29, 30, 32, 44, 46, 49, 51, 52, 56, 64, 67, 68, 72, 77], [5, 6, 14, 15, 16, 22, 29, 31, 32, 36, 37, 38, 45, 48, 49, 50, 57, 64, 65, 73], [3, 16, 24, 26, 29, 33, 35, 39, 42, 44, 46, 51, 54, 56, 58, 62, 66, 67, 69, 73], [3, 7, 17, 19, 22, 25, 27, 28, 32, 33, 34, 37, 38, 41, 44, 47, 50, 66, 69, 70], [1, 3, 7, 10, 17, 20, 21, 27, 32, 34, 38, 39, 47, 52, 57, 66, 68, 72, 75, 76]]",3.0,2.0,0.0,0.0,3.9473684210526314,2.2820508830188206,1.0,9.0,6.0,2.0,2,2,3,1,1,1,2,5,2,1,10.0,5.0,17.0,1.6,2.05,3.35,5.85,5.85,9.0,3.0,0.2,0.35,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,0.0,762.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,5.0,-4.0,0.0
115006017,2026-01-30,115006018,"[5, 8, 12, 15, 19, 20, 22, 30, 32, 39, 42, 44, 47, 48, 53, 62, 65, 69, 70, 73]",846.0,42.3,21.309856874226067,8.0,79.0,71.0,41.0,3.0,7.0,6.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,12.0,8.0,4.0,6.0,4.0,6.0,4.0,"[1, 3, 7, 10, 17, 20, 21, 27, 32, 34, 38, 39, 47, 52, 57, 66, 68, 72, 75, 76]","[8, 14, 17, 21, 23, 24, 33, 35, 37, 40, 42, 44, 46, 47, 49, 59, 73, 77, 78, 79]","[[2, 3, 4, 8, 10, 18, 23, 24, 32, 34, 35, 39, 45, 46, 48, 67, 71, 73, 75, 80], [4, 9, 13, 16, 18, 20, 21, 42, 43, 49, 58, 61, 62, 65, 69, 70, 73, 76, 78, 79], [5, 7, 10, 15, 23, 24, 25, 28, 32, 40, 42, 49, 51, 53, 60, 67, 68, 71, 73, 75], [4, 6, 8, 10, 12, 17, 28, 32, 37, 38, 42, 48, 54, 60, 62, 67, 69, 75, 76, 77], [2, 5, 7, 13, 16, 17, 18, 21, 24, 27, 35, 39, 45, 50, 64, 68, 72, 74, 76, 80], [12, 14, 24, 26, 31, 37, 39, 40, 42, 43, 49, 51, 53, 54, 57, 59, 69, 70, 73, 74], [5, 16, 18, 25, 32, 33, 34, 36, 42, 45, 50, 56, 63, 66, 68, 69, 72, 73, 76, 77], [1, 3, 8, 9, 12, 25, 26, 31, 33, 36, 37, 55, 56, 60, 62, 66, 69, 70, 75, 79], [2, 8, 15, 18, 24, 30, 33, 38, 39, 44, 53, 55, 60, 65, 67, 68, 70, 71, 76, 80], [2, 7, 20, 21, 22, 24, 25, 28, 32, 35, 38, 42, 44, 51, 60, 61, 63, 66, 68, 73], [8, 14, 19, 20, 23, 24, 34, 35, 38, 39, 43, 44, 47, 51, 58, 62, 67, 72, 77, 80], [5, 7, 12, 13, 17, 28, 31, 33, 34, 40, 47, 48, 51, 59, 60, 62, 72, 73, 74, 78], [9, 12, 16, 18, 20, 26, 28, 29, 49, 51, 55, 56, 59, 60, 61, 62, 63, 66, 73, 74], [15, 19, 21, 22, 24, 25, 27, 29, 30, 33, 40, 42, 45, 57, 59, 65, 72, 74, 77, 78], [3, 12, 15, 19, 24, 26, 28, 30, 35, 39, 40, 42, 43, 44, 57, 61, 66, 72, 78, 80], [1, 5, 9, 10, 11, 19, 25, 26, 27, 35, 38, 41, 45, 46, 50, 52, 62, 66, 68, 70], [2, 9, 10, 11, 12, 20, 21, 26, 31, 36, 41, 49, 50, 60, 63, 64, 65, 68, 69, 75], [2, 4, 7, 11, 14, 17, 26, 30, 32, 39, 44, 45, 55, 59, 60, 67, 70, 71, 74, 75], [10, 12, 21, 22, 25, 26, 29, 30, 32, 44, 46, 49, 51, 52, 56, 64, 67, 68, 72, 77], [5, 6, 14, 15, 16, 22, 29, 31, 32, 36, 37, 38, 45, 48, 49, 50, 57, 64, 65, 73], [3, 16, 24, 26, 29, 33, 35, 39, 42, 44, 46, 51, 54, 56, 58, 62, 66, 67, 69, 73], [3, 7, 17, 19, 22, 25, 27, 28, 32, 33, 34, 37, 38, 41, 44, 47, 50, 66, 69, 70], [1, 3, 7, 10, 17, 20, 21, 27, 32, 34, 38, 39, 47, 52, 57, 66, 68, 72, 75, 76], [8, 14, 17, 21, 23, 24, 33, 35, 37, 40, 42, 44, 46, 47, 49, 59, 73, 77, 78, 79]]",4.0,3.0,1.0,0.0,3.736842105263158,3.476872539981841,1.0,14.0,11.0,3.0,1,1,1,3,3,1,1,4,2,3,10.0,4.0,16.0,1.4,1.95,2.9,5.7,5.7,9.0,5.0,0.35,0.3,0.15,0.45,84.0,0.0,4.0,4.0,-3.0,3.0,1.0,1.0,3.0,3.0,-1.0,1.0,-0.21052631578947345,1.0,846.0,0.0,846.0,0.0,3.0,0.0,7.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,7.0,6.0,4.0,0.0,4.0
115006018,2026-01-30,115006019,"[3, 8, 13, 16, 21, 22, 24, 30, 31, 33, 41, 43, 54, 55, 59, 69, 74, 76, 77, 78]",775.0,38.75,21.44498775938098,5.0,73.0,68.0,40.5,6.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.0,11.0,-2.0,5.0,5.0,4.0,6.0,"[8, 14, 17, 21, 23, 24, 33, 35, 37, 40, 42, 44, 46, 47, 49, 59, 73, 77, 78, 79]","[5, 8, 12, 15, 19, 20, 22, 30, 32, 39, 42, 44, 47, 48, 53, 62, 65, 69, 70, 73]","[[2, 3, 4, 8, 10, 18, 23, 24, 32, 34, 35, 39, 45, 46, 48, 67, 71, 73, 75, 80], [4, 9, 13, 16, 18, 20, 21, 42, 43, 49, 58, 61, 62, 65, 69, 70, 73, 76, 78, 79], [5, 7, 10, 15, 23, 24, 25, 28, 32, 40, 42, 49, 51, 53, 60, 67, 68, 71, 73, 75], [4, 6, 8, 10, 12, 17, 28, 32, 37, 38, 42, 48, 54, 60, 62, 67, 69, 75, 76, 77], [2, 5, 7, 13, 16, 17, 18, 21, 24, 27, 35, 39, 45, 50, 64, 68, 72, 74, 76, 80], [12, 14, 24, 26, 31, 37, 39, 40, 42, 43, 49, 51, 53, 54, 57, 59, 69, 70, 73, 74], [5, 16, 18, 25, 32, 33, 34, 36, 42, 45, 50, 56, 63, 66, 68, 69, 72, 73, 76, 77], [1, 3, 8, 9, 12, 25, 26, 31, 33, 36, 37, 55, 56, 60, 62, 66, 69, 70, 75, 79], [2, 8, 15, 18, 24, 30, 33, 38, 39, 44, 53, 55, 60, 65, 67, 68, 70, 71, 76, 80], [2, 7, 20, 21, 22, 24, 25, 28, 32, 35, 38, 42, 44, 51, 60, 61, 63, 66, 68, 73], [8, 14, 19, 20, 23, 24, 34, 35, 38, 39, 43, 44, 47, 51, 58, 62, 67, 72, 77, 80], [5, 7, 12, 13, 17, 28, 31, 33, 34, 40, 47, 48, 51, 59, 60, 62, 72, 73, 74, 78], [9, 12, 16, 18, 20, 26, 28, 29, 49, 51, 55, 56, 59, 60, 61, 62, 63, 66, 73, 74], [15, 19, 21, 22, 24, 25, 27, 29, 30, 33, 40, 42, 45, 57, 59, 65, 72, 74, 77, 78], [3, 12, 15, 19, 24, 26, 28, 30, 35, 39, 40, 42, 43, 44, 57, 61, 66, 72, 78, 80], [1, 5, 9, 10, 11, 19, 25, 26, 27, 35, 38, 41, 45, 46, 50, 52, 62, 66, 68, 70], [2, 9, 10, 11, 12, 20, 21, 26, 31, 36, 41, 49, 50, 60, 63, 64, 65, 68, 69, 75], [2, 4, 7, 11, 14, 17, 26, 30, 32, 39, 44, 45, 55, 59, 60, 67, 70, 71, 74, 75], [10, 12, 21, 22, 25, 26, 29, 30, 32, 44, 46, 49, 51, 52, 56, 64, 67, 68, 72, 77], [5, 6, 14, 15, 16, 22, 29, 31, 32, 36, 37, 38, 45, 48, 49, 50, 57, 64, 65, 73], [3, 16, 24, 26, 29, 33, 35, 39, 42, 44, 46, 51, 54, 56, 58, 62, 66, 67, 69, 73], [3, 7, 17, 19, 22, 25, 27, 28, 32, 33, 34, 37, 38, 41, 44, 47, 50, 66, 69, 70], [1, 3, 7, 10, 17, 20, 21, 27, 32, 34, 38, 39, 47, 52, 57, 66, 68, 72, 75, 76], [8, 14, 17, 21, 23, 24, 33, 35, 37, 40, 42, 44, 46, 47, 49, 59, 73, 77, 78, 79], [5, 8, 12, 15, 19, 20, 22, 30, 32, 39, 42, 44, 47, 48, 53, 62, 65, 69, 70, 73]]",3.0,2.0,0.0,0.0,3.5789473684210527,2.2080186277266347,1.0,9.0,6.0,2.0,3,0,5,2,1,3,0,1,2,3,8.0,5.0,21.0,1.45,2.1,3.35,6.4,6.4,10.0,2.0,0.2,0.25,0.25,0.35,-71.0,0.0,0.0,-6.0,3.0,3.0,-3.0,3.0,-1.0,1.0,1.0,1.0,-0.1578947368421053,-1.0,775.0,0.0,775.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,-2.0
115006019,2026-01-30,115006020,"[2, 6, 9, 16, 17, 18, 19, 25, 27, 30, 35, 37, 42, 48, 52, 57, 70, 71, 72, 78]",827.0,41.35,24.21832983506501,3.0,78.0,75.0,37.0,4.0,6.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,11.0,9.0,2.0,6.0,4.0,5.0,5.0,"[5, 8, 12, 15, 19, 20, 22, 30, 32, 39, 42, 44, 47, 48, 53, 62, 65, 69, 70, 73]","[3, 8, 13, 16, 21, 22, 24, 30, 31, 33, 41, 43, 54, 55, 59, 69, 74, 76, 77, 78]","[[2, 3, 4, 8, 10, 18, 23, 24, 32, 34, 35, 39, 45, 46, 48, 67, 71, 73, 75, 80], [4, 9, 13, 16, 18, 20, 21, 42, 43, 49, 58, 61, 62, 65, 69, 70, 73, 76, 78, 79], [5, 7, 10, 15, 23, 24, 25, 28, 32, 40, 42, 49, 51, 53, 60, 67, 68, 71, 73, 75], [4, 6, 8, 10, 12, 17, 28, 32, 37, 38, 42, 48, 54, 60, 62, 67, 69, 75, 76, 77], [2, 5, 7, 13, 16, 17, 18, 21, 24, 27, 35, 39, 45, 50, 64, 68, 72, 74, 76, 80], [12, 14, 24, 26, 31, 37, 39, 40, 42, 43, 49, 51, 53, 54, 57, 59, 69, 70, 73, 74], [5, 16, 18, 25, 32, 33, 34, 36, 42, 45, 50, 56, 63, 66, 68, 69, 72, 73, 76, 77], [1, 3, 8, 9, 12, 25, 26, 31, 33, 36, 37, 55, 56, 60, 62, 66, 69, 70, 75, 79], [2, 8, 15, 18, 24, 30, 33, 38, 39, 44, 53, 55, 60, 65, 67, 68, 70, 71, 76, 80], [2, 7, 20, 21, 22, 24, 25, 28, 32, 35, 38, 42, 44, 51, 60, 61, 63, 66, 68, 73], [8, 14, 19, 20, 23, 24, 34, 35, 38, 39, 43, 44, 47, 51, 58, 62, 67, 72, 77, 80], [5, 7, 12, 13, 17, 28, 31, 33, 34, 40, 47, 48, 51, 59, 60, 62, 72, 73, 74, 78], [9, 12, 16, 18, 20, 26, 28, 29, 49, 51, 55, 56, 59, 60, 61, 62, 63, 66, 73, 74], [15, 19, 21, 22, 24, 25, 27, 29, 30, 33, 40, 42, 45, 57, 59, 65, 72, 74, 77, 78], [3, 12, 15, 19, 24, 26, 28, 30, 35, 39, 40, 42, 43, 44, 57, 61, 66, 72, 78, 80], [1, 5, 9, 10, 11, 19, 25, 26, 27, 35, 38, 41, 45, 46, 50, 52, 62, 66, 68, 70], [2, 9, 10, 11, 12, 20, 21, 26, 31, 36, 41, 49, 50, 60, 63, 64, 65, 68, 69, 75], [2, 4, 7, 11, 14, 17, 26, 30, 32, 39, 44, 45, 55, 59, 60, 67, 70, 71, 74, 75], [10, 12, 21, 22, 25, 26, 29, 30, 32, 44, 46, 49, 51, 52, 56, 64, 67, 68, 72, 77], [5, 6, 14, 15, 16, 22, 29, 31, 32, 36, 37, 38, 45, 48, 49, 50, 57, 64, 65, 73], [3, 16, 24, 26, 29, 33, 35, 39, 42, 44, 46, 51, 54, 56, 58, 62, 66, 67, 69, 73], [3, 7, 17, 19, 22, 25, 27, 28, 32, 33, 34, 37, 38, 41, 44, 47, 50, 66, 69, 70], [1, 3, 7, 10, 17, 20, 21, 27, 32, 34, 38, 39, 47, 52, 57, 66, 68, 72, 75, 76], [8, 14, 17, 21, 23, 24, 33, 35, 37, 40, 42, 44, 46, 47, 49, 59, 73, 77, 78, 79], [5, 8, 12, 15, 19, 20, 22, 30, 32, 39, 42, 44, 47, 48, 53, 62, 65, 69, 70, 73], [3, 8, 13, 16, 21, 22, 24, 30, 31, 33, 41, 43, 54, 55, 59, 69, 74, 76, 77, 78]]",5.0,3.0,1.0,0.0,3.9473684210526314,2.9995382839526328,1.0,11.0,9.0,3.0,1,3,1,4,3,1,2,1,2,2,10.0,4.0,15.0,1.55,1.95,3.0,5.45,5.45,9.0,5.0,0.4,0.25,0.25,0.5,52.0,65.0,0.0,4.0,-2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.36842105263157876,2.0,794.3333333333334,36.91732505056249,827.0,0.0,4.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,32.66666666666663,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333335,0.0,0.0,4.0,6.0,5.0,5.0,0.0,2.0
115006020,2026-01-30,115006021,"[3, 4, 7, 8, 10, 16, 28, 29, 32, 34, 37, 42, 44, 45, 51, 52, 59, 61, 74, 80]",731.0,36.55,23.141899230616314,2.0,78.0,76.0,32.5,7.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,-4.0,9.0,11.0,-2.0,2.0,6.0,7.0,5.0,"[3, 8, 13, 16, 21, 22, 24, 30, 31, 33, 41, 43, 54, 55, 59, 69, 74, 76, 77, 78]","[2, 6, 9, 16, 17, 18, 19, 25, 27, 30, 35, 37, 42, 48, 52, 57, 70, 71, 72, 78]","[[2, 3, 4, 8, 10, 18, 23, 24, 32, 34, 35, 39, 45, 46, 48, 67, 71, 73, 75, 80], [4, 9, 13, 16, 18, 20, 21, 42, 43, 49, 58, 61, 62, 65, 69, 70, 73, 76, 78, 79], [5, 7, 10, 15, 23, 24, 25, 28, 32, 40, 42, 49, 51, 53, 60, 67, 68, 71, 73, 75], [4, 6, 8, 10, 12, 17, 28, 32, 37, 38, 42, 48, 54, 60, 62, 67, 69, 75, 76, 77], [2, 5, 7, 13, 16, 17, 18, 21, 24, 27, 35, 39, 45, 50, 64, 68, 72, 74, 76, 80], [12, 14, 24, 26, 31, 37, 39, 40, 42, 43, 49, 51, 53, 54, 57, 59, 69, 70, 73, 74], [5, 16, 18, 25, 32, 33, 34, 36, 42, 45, 50, 56, 63, 66, 68, 69, 72, 73, 76, 77], [1, 3, 8, 9, 12, 25, 26, 31, 33, 36, 37, 55, 56, 60, 62, 66, 69, 70, 75, 79], [2, 8, 15, 18, 24, 30, 33, 38, 39, 44, 53, 55, 60, 65, 67, 68, 70, 71, 76, 80], [2, 7, 20, 21, 22, 24, 25, 28, 32, 35, 38, 42, 44, 51, 60, 61, 63, 66, 68, 73], [8, 14, 19, 20, 23, 24, 34, 35, 38, 39, 43, 44, 47, 51, 58, 62, 67, 72, 77, 80], [5, 7, 12, 13, 17, 28, 31, 33, 34, 40, 47, 48, 51, 59, 60, 62, 72, 73, 74, 78], [9, 12, 16, 18, 20, 26, 28, 29, 49, 51, 55, 56, 59, 60, 61, 62, 63, 66, 73, 74], [15, 19, 21, 22, 24, 25, 27, 29, 30, 33, 40, 42, 45, 57, 59, 65, 72, 74, 77, 78], [3, 12, 15, 19, 24, 26, 28, 30, 35, 39, 40, 42, 43, 44, 57, 61, 66, 72, 78, 80], [1, 5, 9, 10, 11, 19, 25, 26, 27, 35, 38, 41, 45, 46, 50, 52, 62, 66, 68, 70], [2, 9, 10, 11, 12, 20, 21, 26, 31, 36, 41, 49, 50, 60, 63, 64, 65, 68, 69, 75], [2, 4, 7, 11, 14, 17, 26, 30, 32, 39, 44, 45, 55, 59, 60, 67, 70, 71, 74, 75], [10, 12, 21, 22, 25, 26, 29, 30, 32, 44, 46, 49, 51, 52, 56, 64, 67, 68, 72, 77], [5, 6, 14, 15, 16, 22, 29, 31, 32, 36, 37, 38, 45, 48, 49, 50, 57, 64, 65, 73], [3, 16, 24, 26, 29, 33, 35, 39, 42, 44, 46, 51, 54, 56, 58, 62, 66, 67, 69, 73], [3, 7, 17, 19, 22, 25, 27, 28, 32, 33, 34, 37, 38, 41, 44, 47, 50, 66, 69, 70], [1, 3, 7, 10, 17, 20, 21, 27, 32, 34, 38, 39, 47, 52, 57, 66, 68, 72, 75, 76], [8, 14, 17, 21, 23, 24, 33, 35, 37, 40, 42, 44, 46, 47, 49, 59, 73, 77, 78, 79], [5, 8, 12, 15, 19, 20, 22, 30, 32, 39, 42, 44, 47, 48, 53, 62, 65, 69, 70, 73], [3, 8, 13, 16, 21, 22, 24, 30, 31, 33, 41, 43, 54, 55, 59, 69, 74, 76, 77, 78], [2, 6, 9, 16, 17, 18, 19, 25, 27, 30, 35, 37, 42, 48, 52, 57, 70, 71, 72, 78]]",5.0,4.0,1.0,1.0,4.0,2.9019050004400464,1.0,13.0,7.0,1.0,2,1,4,0,0,2,2,4,3,2,8.0,4.0,19.0,1.4,1.9,3.05,5.4,5.4,8.0,5.0,0.3,0.25,0.15,0.4,-96.0,-115.0,-4.0,-4.0,3.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.052631578947368585,0.0,816.0,30.011109054259666,731.0,0.0,7.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,-85.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,7.0,5.0,4.0,4.0,-4.0,-2.0
115006021,2026-01-30,115006022,"[3, 11, 12, 13, 19, 29, 32, 33, 36, 38, 44, 54, 56, 58, 60, 71, 72, 73, 78, 80]",716.0,35.8,22.520213142863458,3.0,80.0,77.0,35.5,6.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,-2.0,8.0,12.0,-4.0,4.0,5.0,4.0,7.0,"[2, 6, 9, 16, 17, 18, 19, 25, 27, 30, 35, 37, 42, 48, 52, 57, 70, 71, 72, 78]","[3, 4, 7, 8, 10, 16, 28, 29, 32, 34, 37, 42, 44, 45, 51, 52, 59, 61, 74, 80]","[[2, 3, 4, 8, 10, 18, 23, 24, 32, 34, 35, 39, 45, 46, 48, 67, 71, 73, 75, 80], [4, 9, 13, 16, 18, 20, 21, 42, 43, 49, 58, 61, 62, 65, 69, 70, 73, 76, 78, 79], [5, 7, 10, 15, 23, 24, 25, 28, 32, 40, 42, 49, 51, 53, 60, 67, 68, 71, 73, 75], [4, 6, 8, 10, 12, 17, 28, 32, 37, 38, 42, 48, 54, 60, 62, 67, 69, 75, 76, 77], [2, 5, 7, 13, 16, 17, 18, 21, 24, 27, 35, 39, 45, 50, 64, 68, 72, 74, 76, 80], [12, 14, 24, 26, 31, 37, 39, 40, 42, 43, 49, 51, 53, 54, 57, 59, 69, 70, 73, 74], [5, 16, 18, 25, 32, 33, 34, 36, 42, 45, 50, 56, 63, 66, 68, 69, 72, 73, 76, 77], [1, 3, 8, 9, 12, 25, 26, 31, 33, 36, 37, 55, 56, 60, 62, 66, 69, 70, 75, 79], [2, 8, 15, 18, 24, 30, 33, 38, 39, 44, 53, 55, 60, 65, 67, 68, 70, 71, 76, 80], [2, 7, 20, 21, 22, 24, 25, 28, 32, 35, 38, 42, 44, 51, 60, 61, 63, 66, 68, 73], [8, 14, 19, 20, 23, 24, 34, 35, 38, 39, 43, 44, 47, 51, 58, 62, 67, 72, 77, 80], [5, 7, 12, 13, 17, 28, 31, 33, 34, 40, 47, 48, 51, 59, 60, 62, 72, 73, 74, 78], [9, 12, 16, 18, 20, 26, 28, 29, 49, 51, 55, 56, 59, 60, 61, 62, 63, 66, 73, 74], [15, 19, 21, 22, 24, 25, 27, 29, 30, 33, 40, 42, 45, 57, 59, 65, 72, 74, 77, 78], [3, 12, 15, 19, 24, 26, 28, 30, 35, 39, 40, 42, 43, 44, 57, 61, 66, 72, 78, 80], [1, 5, 9, 10, 11, 19, 25, 26, 27, 35, 38, 41, 45, 46, 50, 52, 62, 66, 68, 70], [2, 9, 10, 11, 12, 20, 21, 26, 31, 36, 41, 49, 50, 60, 63, 64, 65, 68, 69, 75], [2, 4, 7, 11, 14, 17, 26, 30, 32, 39, 44, 45, 55, 59, 60, 67, 70, 71, 74, 75], [10, 12, 21, 22, 25, 26, 29, 30, 32, 44, 46, 49, 51, 52, 56, 64, 67, 68, 72, 77], [5, 6, 14, 15, 16, 22, 29, 31, 32, 36, 37, 38, 45, 48, 49, 50, 57, 64, 65, 73], [3, 16, 24, 26, 29, 33, 35, 39, 42, 44, 46, 51, 54, 56, 58, 62, 66, 67, 69, 73], [3, 7, 17, 19, 22, 25, 27, 28, 32, 33, 34, 37, 38, 41, 44, 47, 50, 66, 69, 70], [1, 3, 7, 10, 17, 20, 21, 27, 32, 34, 38, 39, 47, 52, 57, 66, 68, 72, 75, 76], [8, 14, 17, 21, 23, 24, 33, 35, 37, 40, 42, 44, 46, 47, 49, 59, 73, 77, 78, 79], [5, 8, 12, 15, 19, 20, 22, 30, 32, 39, 42, 44, 47, 48, 53, 62, 65, 69, 70, 73], [3, 8, 13, 16, 21, 22, 24, 30, 31, 33, 41, 43, 54, 55, 59, 69, 74, 76, 77, 78], [2, 6, 9, 16, 17, 18, 19, 25, 27, 30, 35, 37, 42, 48, 52, 57, 70, 71, 72, 78], [3, 4, 7, 8, 10, 16, 28, 29, 32, 34, 37, 42, 44, 45, 51, 52, 59, 61, 74, 80]]",5.0,2.0,0.0,0.0,4.052631578947368,3.486420034037725,1.0,13.0,9.0,2.0,2,2,3,1,4,1,1,2,2,2,10.0,4.0,14.0,1.45,1.9,3.4,5.9,5.9,11.0,3.0,0.2,0.45,0.25,0.45,-15.0,-59.0,2.0,-2.0,-1.0,1.0,0.0,0.0,2.0,2.0,-1.0,1.0,0.05263157894736814,0.0,777.6666666666666,39.23717058549909,788.2,42.37640853116272,5.2,0.0,5.6,0.0,4.6,0.0,4.6,0.0,-61.66666666666663,0.7999999999999998,-0.5999999999999996,1.4000000000000004,-1.5999999999999996,-0.3999999999999999,-4.4,0.0,0.0,6.0,5.0,6.0,3.0,-2.0,-4.0
