遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,97000049,2008/04/30,207000,8280,169900,03,05,07,26,27,30,33,39,46,49,51,58,65,66,67,70,72,76,78,80,,,
賓果賓果,97000050,2008/04/30,186900,7476,106975,07,08,11,13,19,20,21,22,34,39,42,44,45,54,55,62,67,71,78,80,,,
賓果賓果,97000051,2008/04/30,206150,8246,94250,10,13,20,28,33,41,43,45,49,52,58,63,64,65,66,69,72,76,77,80,,,
賓果賓果,97000052,2008/04/30,219725,8789,146025,12,17,20,21,22,28,31,33,43,47,50,51,55,63,65,66,68,71,77,80,,,
賓果賓果,97000053,2008/04/30,237725,9509,167200,08,10,11,12,14,18,21,28,29,32,35,40,43,52,53,57,58,60,70,79,,,
賓果賓果,97000054,2008/04/30,186400,7456,94150,09,10,12,15,17,19,23,28,36,38,40,45,46,48,53,56,58,60,64,77,,,
賓果賓果,97000055,2008/04/30,180225,7209,78550,05,16,20,22,26,33,39,43,45,49,52,56,57,60,62,63,64,68,70,77,,,
賓果賓果,97000056,2008/04/30,200300,8012,151725,02,05,08,09,14,16,18,21,22,24,27,30,35,39,42,43,44,49,52,78,,,
賓果賓果,97000057,2008/04/30,186775,7471,102625,01,05,06,07,09,15,16,25,26,29,30,42,43,50,57,62,66,68,69,71,,,
賓果賓果,97000058,2008/04/30,193625,7745,99375,09,10,15,16,25,27,30,33,38,48,50,51,58,60,67,69,70,76,77,78,,,
賓果賓果,97000059,2008/04/30,193875,7755,106900,03,06,07,12,14,21,23,25,30,31,32,38,42,45,48,52,58,59,73,80,,,
賓果賓果,97000060,2008/04/30,194450,7778,76500,11,13,15,21,23,27,29,32,37,44,48,49,55,57,62,69,70,71,76,77,,,
賓果賓果,97000061,2008/04/30,188825,7553,81000,04,08,11,15,17,26,27,33,41,49,50,52,53,56,72,73,74,76,77,80,,,
賓果賓果,97000062,2008/04/30,196150,7846,83625,01,06,10,18,19,25,27,30,36,38,41,46,53,56,57,59,62,63,65,77,,,
賓果賓果,97000063,2008/04/30,172600,6904,99875,05,07,10,19,20,23,26,27,28,31,33,34,35,38,42,49,54,63,68,76,,,
賓果賓果,97000064,2008/04/30,195200,7808,74875,02,04,05,12,27,28,32,33,40,41,42,45,47,48,49,52,59,61,70,75,,,
賓果賓果,97000065,2008/04/30,206850,8274,160975,01,04,05,12,13,14,20,21,23,26,27,32,34,38,69,72,73,76,78,79,,,
賓果賓果,97000066,2008/04/30,208050,8322,131750,01,05,06,08,12,22,27,28,29,31,32,33,35,46,51,54,58,59,73,79,,,
賓果賓果,97000067,2008/04/30,237875,9515,123850,01,03,08,09,18,20,34,38,43,46,47,52,62,64,68,75,76,77,79,80,,,
賓果賓果,97000068,2008/04/30,259150,10366,212225,02,04,07,12,17,21,29,30,37,38,39,44,49,51,67,69,71,72,73,75,,,
賓果賓果,97000069,2008/04/30,212775,8511,86300,01,07,12,13,15,18,19,27,30,33,34,39,42,51,55,62,64,66,75,78,,,
賓果賓果,97000070,2008/04/30,243050,9722,116675,03,05,11,12,14,15,16,21,23,25,26,43,48,52,62,68,69,73,75,77,,,
賓果賓果,97000071,2008/04/30,221100,8844,156425,02,05,06,08,19,23,25,26,27,36,40,42,48,55,67,68,71,75,77,80,,,
賓果賓果,97000072,2008/04/30,220175,8807,83200,08,11,12,13,14,15,26,35,36,39,41,43,44,60,64,65,66,68,73,80,,,
賓果賓果,97000073,2008/04/30,223450,8938,96950,03,14,16,17,19,23,25,26,27,33,44,46,49,51,60,61,68,71,72,80,,,
賓果賓果,97000074,2008/04/30,228200,9128,100525,01,09,10,11,15,18,27,29,34,39,43,46,51,54,56,58,62,68,78,79,,,
賓果賓果,97000075,2008/04/30,237525,9501,146900,01,04,05,07,08,14,18,22,23,27,28,44,57,58,59,62,64,65,67,72,,,
賓果賓果,97000076,2008/04/30,239725,9589,126825,01,02,03,08,11,13,17,18,22,30,31,32,40,43,48,52,56,60,70,78,,,
賓果賓果,97000077,2008/04/30,214675,8587,125700,10,11,20,22,23,25,28,30,31,32,41,54,61,64,71,73,74,75,77,79,,,
賓果賓果,97000078,2008/04/30,249075,9963,112475,04,06,12,17,19,21,22,27,30,40,43,46,48,49,59,67,69,72,76,77,,,
賓果賓果,97000079,2008/04/30,240825,9633,90175,01,03,04,09,13,18,19,31,33,35,39,46,50,51,56,63,65,69,73,79,,,
賓果賓果,97000080,2008/04/30,258325,10333,79975,01,02,07,17,18,19,22,24,26,36,37,40,44,46,51,54,59,63,69,74,,,
賓果賓果,97000081,2008/04/30,234925,9397,115775,10,15,16,18,20,22,26,27,35,41,43,50,51,57,58,64,66,68,71,77,,,
賓果賓果,97000082,2008/04/30,248000,9920,166900,02,05,16,19,21,22,26,30,31,36,42,43,45,56,61,63,67,71,78,80,,,
賓果賓果,97000083,2008/04/30,241725,9669,103800,02,08,09,16,18,20,27,30,31,33,39,41,44,56,59,60,61,62,69,76,,,
賓果賓果,97000084,2008/04/30,247200,9888,182325,11,16,22,24,25,49,59,60,65,66,67,68,69,72,74,75,76,77,79,80,,,
賓果賓果,97000085,2008/04/30,247475,9899,105750,02,06,13,15,26,28,34,38,40,43,48,52,60,63,66,72,73,74,76,79,,,
賓果賓果,97000086,2008/04/30,250850,10034,98700,03,05,09,13,14,20,24,25,32,40,42,43,44,53,57,68,70,72,75,79,,,
賓果賓果,97000087,2008/04/30,254725,10189,133350,01,02,03,05,06,11,15,18,19,25,28,34,39,44,45,57,60,71,73,75,,,
賓果賓果,97000088,2008/04/30,263725,10549,78700,02,03,09,13,19,23,28,30,37,39,40,44,47,49,52,64,67,71,79,80,,,
賓果賓果,97000089,2008/04/30,267150,10686,100125,01,08,09,12,14,22,26,31,40,45,46,48,54,61,67,68,69,73,75,79,,,
賓果賓果,97000090,2008/04/30,267725,10709,90925,07,12,13,15,16,21,24,25,31,34,41,49,52,61,65,67,68,69,76,80,,,
賓果賓果,97000091,2008/04/30,260025,10401,115550,02,10,15,18,20,21,25,31,40,41,42,44,50,53,55,58,71,73,79,80,,,
賓果賓果,97000092,2008/04/30,303850,12154,102750,02,18,19,20,32,37,38,41,42,47,52,53,63,67,69,70,74,77,79,80,,,
賓果賓果,97000093,2008/04/30,257975,10319,115400,08,14,15,16,20,23,25,27,36,44,45,46,57,58,59,61,71,73,74,78,,,
賓果賓果,97000094,2008/04/30,247075,9883,134375,03,05,15,28,29,30,34,43,44,48,49,51,59,63,66,72,73,74,75,76,,,
賓果賓果,97000095,2008/04/30,260425,10417,204775,01,06,09,17,19,22,28,30,33,38,39,40,45,49,54,57,67,68,69,80,,,
賓果賓果,97000096,2008/04/30,234525,9381,101650,02,07,14,17,23,28,33,34,38,46,47,51,52,54,56,57,58,64,68,79,,,
賓果賓果,97000097,2008/04/30,245075,9803,144975,01,05,08,14,21,27,29,31,35,39,44,46,50,55,58,64,67,68,74,78,,,
賓果賓果,97000098,2008/04/30,240725,9629,94800,02,05,09,17,26,28,29,33,36,38,42,44,50,55,63,68,70,76,78,79,,,
賓果賓果,97000099,2008/04/30,243900,9756,137975,05,06,08,09,11,17,34,36,42,44,50,54,55,58,60,65,67,72,77,78,,,
賓果賓果,97000100,2008/04/30,256400,10256,157875,03,08,09,16,17,18,21,28,29,31,33,35,38,40,41,43,50,55,64,80,,,
賓果賓果,97000101,2008/04/30,267125,10685,180325,08,15,19,25,28,34,39,43,46,47,48,49,50,58,60,70,73,76,78,79,,,
賓果賓果,97000102,2008/04/30,279600,11184,166325,02,04,07,10,13,17,18,20,23,26,28,31,34,36,52,54,55,66,68,75,,,
賓果賓果,97000103,2008/04/30,261700,10468,92600,02,04,05,07,15,25,33,35,41,47,49,53,56,61,64,68,71,73,78,79,,,
賓果賓果,97000104,2008/04/30,276450,11058,230500,01,08,09,16,23,28,32,40,41,43,44,45,46,48,58,67,68,69,71,74,,,
賓果賓果,97000105,2008/04/30,271600,10864,130850,03,04,10,11,12,15,16,18,20,31,40,47,51,53,54,56,60,64,67,73,,,
賓果賓果,97000106,2008/04/30,277675,11107,116525,08,10,13,20,23,25,34,36,40,47,50,52,57,62,66,67,70,77,78,79,,,
賓果賓果,97000107,2008/04/30,293475,11739,252975,05,06,07,08,11,23,24,25,27,32,36,41,43,57,60,62,63,72,78,79,,,
賓果賓果,97000108,2008/04/30,267325,10693,136625,08,10,11,12,13,17,19,23,24,36,38,54,57,59,61,65,68,70,72,75,,,
賓果賓果,97000109,2008/04/30,281275,11251,191175,02,06,09,10,12,17,18,20,24,28,33,42,43,45,57,58,61,66,74,78,,,
賓果賓果,97000110,2008/04/30,304550,12182,153800,11,12,13,21,23,24,25,26,29,33,36,40,44,45,48,49,60,66,68,79,,,
賓果賓果,97000111,2008/04/30,310500,12420,214475,02,06,09,14,15,20,26,27,29,33,36,40,43,44,46,49,51,56,62,74,,,
賓果賓果,97000112,2008/04/30,312425,12497,156425,01,04,09,10,16,21,22,26,27,35,36,39,42,50,52,54,56,57,68,73,,,
賓果賓果,97000113,2008/04/30,308300,12332,133875,01,05,12,13,15,18,27,29,35,43,53,54,56,57,60,61,62,66,68,79,,,
賓果賓果,97000114,2008/04/30,305075,12203,237275,02,05,09,13,15,16,21,22,26,27,34,47,49,55,58,62,71,72,77,79,,,
賓果賓果,97000115,2008/04/30,306700,12268,148675,03,05,14,15,16,18,31,32,39,41,42,43,62,63,66,72,73,78,79,80,,,
賓果賓果,97000116,2008/04/30,294550,11782,240650,01,03,06,08,10,11,14,26,27,30,45,47,50,51,54,59,65,66,69,78,,,
賓果賓果,97000117,2008/04/30,297575,11903,230575,02,03,04,06,07,09,11,12,13,19,21,28,29,33,39,40,53,61,63,71,,,
賓果賓果,97000118,2008/04/30,301425,12057,196350,05,07,08,15,16,19,24,26,27,32,33,34,38,40,49,66,67,73,78,79,,,
賓果賓果,97000119,2008/04/30,311875,12475,130550,01,12,15,16,19,21,23,30,42,52,56,57,60,62,63,64,71,75,76,79,,,
賓果賓果,97000120,2008/04/30,316475,12659,170750,02,11,14,21,23,27,28,32,34,35,39,48,51,57,72,74,75,77,78,79,,,
賓果賓果,97000121,2008/04/30,329675,13187,205600,01,05,11,12,14,25,27,28,35,36,38,40,53,54,59,60,67,76,77,79,,,
賓果賓果,97000122,2008/04/30,328350,13134,134575,01,03,04,22,27,28,34,36,47,52,56,57,60,63,68,69,73,74,75,77,,,
賓果賓果,97000123,2008/04/30,369350,14774,225650,03,08,10,12,13,16,17,27,30,31,36,41,42,46,50,52,59,64,66,77,,,
賓果賓果,97000124,2008/04/30,358725,14349,178125,04,06,10,18,24,25,26,30,31,34,40,45,47,49,60,63,66,70,71,74,,,
賓果賓果,97000125,2008/04/30,391625,15665,137650,05,06,15,18,20,21,31,35,38,43,46,49,51,52,60,61,64,71,75,80,,,
賓果賓果,97000126,2008/04/30,404900,16196,179550,06,09,12,20,24,28,33,36,45,48,51,53,56,62,63,70,73,75,77,78,,,
賓果賓果,97000127,2008/04/30,386375,15455,161475,02,03,04,06,08,15,24,30,33,39,41,49,52,54,59,63,64,65,70,79,,,
賓果賓果,97000128,2008/04/30,393075,15723,280375,05,12,13,14,17,27,28,29,30,33,39,43,45,52,54,55,58,60,68,69,,,
賓果賓果,97000129,2008/04/30,382250,15290,224350,05,09,14,15,18,22,27,36,37,40,42,44,51,52,56,58,70,75,76,77,,,
賓果賓果,97000130,2008/04/30,379350,15174,142775,01,08,11,25,28,29,31,34,38,41,42,44,48,51,53,59,60,63,65,73,,,
賓果賓果,97000131,2008/04/30,355950,14238,174025,02,08,09,11,13,22,26,28,34,35,41,42,43,53,54,55,57,61,73,74,,,
賓果賓果,97000132,2008/04/30,355525,14221,170050,04,15,19,27,29,32,35,36,37,56,58,59,60,61,64,65,68,69,73,79,,,
賓果賓果,97000133,2008/04/30,319550,12782,127825,04,05,17,29,30,33,36,38,41,46,51,52,53,55,67,71,72,75,76,80,,,
賓果賓果,97000134,2008/04/30,259175,10367,99100,02,13,20,25,26,32,35,38,40,41,48,52,58,59,67,69,70,71,76,79,,,
賓果賓果,97000135,2008/04/30,230075,9203,170600,03,10,11,15,22,31,32,36,42,43,55,56,60,65,66,67,73,74,76,79,,,
賓果賓果,97000136,2008/04/30,286550,11462,157875,08,09,10,11,15,23,25,26,29,30,38,39,48,52,64,67,68,73,74,76,,,
賓果賓果,97000137,2008/04/30,217150,8686,92200,05,06,09,24,28,29,30,31,35,38,39,41,42,46,50,67,69,71,73,79,,,
賓果賓果,97000138,2008/04/30,250625,10025,186125,16,20,30,33,38,47,55,56,60,62,63,65,67,69,70,71,74,75,77,80,,,
賓果賓果,97000139,2008/04/30,179450,7178,63325,02,08,15,25,29,30,35,38,40,41,48,49,54,58,59,60,63,65,71,78,,,
賓果賓果,97000140,2008/04/30,169300,6772,65050,02,03,04,12,19,22,29,31,37,39,46,47,48,49,54,55,57,60,70,72,,,
賓果賓果,97000141,2008/04/30,167675,6707,70450,11,14,19,22,26,27,28,29,33,37,41,46,47,48,52,57,60,72,74,75,,,
賓果賓果,97000142,2008/04/30,172075,6883,58000,04,12,14,20,22,23,25,28,32,35,47,49,57,58,59,60,63,73,74,78,,,
賓果賓果,97000143,2008/04/30,178850,7154,71950,02,05,06,09,11,12,15,16,19,30,32,44,47,50,58,59,65,72,73,78,,,
賓果賓果,97000144,2008/04/30,210900,8436,109300,09,12,13,20,24,26,30,38,39,43,44,53,55,61,62,67,68,70,71,79,,,
賓果賓果,97000145,2008/04/30,156525,6261,148075,01,05,14,15,16,17,19,29,32,39,40,42,51,53,57,59,61,63,72,78,,,
賓果賓果,97000146,2008/04/30,153350,6134,93700,01,06,08,09,11,15,27,34,43,46,51,52,54,59,60,65,67,71,75,77,,,
賓果賓果,97000147,2008/04/30,151825,6073,76700,05,09,25,27,28,30,33,36,45,49,50,51,52,61,64,67,73,74,76,78,,,
賓果賓果,97000148,2008/04/30,141775,5671,58550,06,09,18,21,29,32,35,36,39,46,48,52,54,57,59,60,61,63,66,69,,,
賓果賓果,97000149,2008/04/30,143050,5722,64325,06,08,09,11,15,24,29,30,37,38,47,51,52,55,62,63,64,68,73,78,,,
賓果賓果,97000150,2008/04/30,133300,5332,66875,01,04,09,12,18,22,31,32,35,36,40,44,45,48,57,62,71,73,75,79,,,
賓果賓果,97000151,2008/04/30,132925,5317,47975,01,08,11,18,19,27,29,34,40,41,48,49,51,52,55,58,64,71,73,74,,,
賓果賓果,97000152,2008/04/30,118325,4733,35675,01,06,14,16,24,27,29,37,39,40,42,44,50,54,55,61,67,72,75,78,,,
賓果賓果,97000153,2008/04/30,111250,4450,84850,08,12,15,19,25,29,32,37,38,50,51,52,55,65,69,71,73,75,76,78,,,
賓果賓果,97000154,2008/04/30,110575,4423,72200,16,18,28,30,31,33,35,40,43,45,46,52,53,60,62,68,69,70,72,75,,,
賓果賓果,97000155,2008/04/30,110450,4418,51725,05,09,10,11,12,18,22,24,29,34,38,48,52,54,55,69,70,72,74,79,,,
賓果賓果,97000156,2008/04/30,109250,4370,60925,12,14,16,18,20,29,32,33,37,43,44,53,56,61,66,67,71,75,77,79,,,
賓果賓果,97000157,2008/05/01,46350,1854,21800,04,09,11,12,16,18,20,23,33,37,47,49,56,59,60,65,66,75,77,80,,,
賓果賓果,97000158,2008/05/01,51075,2043,20525,03,10,19,20,23,31,35,37,40,41,42,43,46,51,52,63,65,71,75,77,,,
賓果賓果,97000159,2008/05/01,72550,2902,30200,01,02,09,10,14,15,16,29,30,32,33,36,37,50,54,58,61,68,70,77,,,
賓果賓果,97000160,2008/05/01,90900,3636,47325,02,06,11,12,14,16,17,18,24,33,34,35,37,54,56,57,58,60,62,78,,,
賓果賓果,97000161,2008/05/01,99200,3968,32075,11,15,20,24,28,35,36,37,39,43,50,52,60,63,65,67,71,73,75,79,,,
賓果賓果,97000162,2008/05/01,116750,4670,96550,05,11,12,17,18,19,21,27,29,32,33,40,46,57,60,61,67,71,74,77,,,
賓果賓果,97000163,2008/05/01,129525,5181,65400,01,02,06,07,13,23,24,26,29,31,32,34,40,42,49,52,66,71,72,80,,,
賓果賓果,97000164,2008/05/01,145400,5816,81800,02,05,07,10,11,12,15,18,34,35,39,41,50,52,53,54,58,69,71,73,,,
賓果賓果,97000165,2008/05/01,147625,5905,73325,05,07,08,11,13,16,17,20,24,30,32,41,45,48,54,55,61,63,67,78,,,
賓果賓果,97000166,2008/05/01,165850,6634,89375,11,12,13,17,18,21,24,26,29,31,40,46,52,53,56,58,62,63,74,75,,,
賓果賓果,97000167,2008/05/01,176425,7057,74725,08,14,15,21,32,35,37,39,40,41,47,48,50,52,57,64,73,75,76,77,,,
賓果賓果,97000168,2008/05/01,189625,7585,98950,02,05,10,11,13,30,31,34,37,43,44,55,56,58,65,67,68,71,72,79,,,
賓果賓果,97000169,2008/05/01,191200,7648,102500,06,07,10,12,16,18,26,27,28,34,36,40,48,54,57,60,69,72,74,79,,,
賓果賓果,97000170,2008/05/01,205925,8237,76600,04,08,17,18,25,26,27,32,33,34,41,43,45,50,60,61,64,67,74,75,,,
賓果賓果,97000171,2008/05/01,220800,8832,91850,12,19,20,23,32,34,35,36,39,46,47,49,66,71,72,74,75,78,79,80,,,
賓果賓果,97000172,2008/05/01,256375,10255,148000,02,03,04,08,10,16,20,21,23,32,37,47,49,52,53,62,63,65,68,79,,,
賓果賓果,97000173,2008/05/01,220975,8839,92900,02,07,14,17,20,21,26,29,39,41,48,49,50,54,58,60,63,66,69,72,,,
賓果賓果,97000174,2008/05/01,236000,9440,96825,10,11,15,16,17,21,24,29,40,41,42,44,45,47,54,64,70,72,73,75,,,
賓果賓果,97000175,2008/05/01,227350,9094,135300,01,05,07,08,09,10,15,17,24,26,30,32,34,53,54,70,75,78,79,80,,,
賓果賓果,97000176,2008/05/01,231975,9279,130250,04,07,12,15,18,27,31,36,42,51,57,59,61,62,63,66,68,70,71,76,,,
賓果賓果,97000177,2008/05/01,233100,9324,97150,01,04,09,11,20,27,37,39,40,43,46,49,50,51,53,55,63,68,75,77,,,
賓果賓果,97000178,2008/05/01,250025,10001,144725,05,07,10,11,14,18,19,28,29,32,33,47,48,51,56,57,72,75,76,78,,,
賓果賓果,97000179,2008/05/01,265750,10630,118850,02,04,05,06,10,15,17,20,28,35,40,42,50,51,57,62,65,67,71,76,,,
賓果賓果,97000180,2008/05/01,316350,12654,214900,12,13,14,16,19,22,24,26,28,31,35,48,51,55,56,57,60,74,76,80,,,
賓果賓果,97000181,2008/05/01,296125,11845,220150,02,05,07,11,12,15,16,19,27,31,32,38,40,41,45,51,56,60,66,70,,,
賓果賓果,97000182,2008/05/01,271575,10863,130150,03,04,06,07,14,15,21,23,24,27,29,37,41,43,44,48,56,60,62,70,,,
賓果賓果,97000183,2008/05/01,302625,12105,187175,04,09,12,18,25,26,29,33,40,41,44,51,53,56,58,63,67,68,69,78,,,
賓果賓果,97000184,2008/05/01,316775,12671,189650,11,14,19,20,22,23,24,25,29,31,32,36,42,49,59,62,67,69,76,80,,,
賓果賓果,97000185,2008/05/01,306475,12259,81850,04,07,17,18,20,28,29,31,34,42,46,50,53,54,55,59,60,62,66,69,,,
賓果賓果,97000186,2008/05/01,341700,13668,141925,15,18,23,26,27,29,30,31,35,36,37,51,53,55,58,62,64,70,76,80,,,
賓果賓果,97000187,2008/05/01,297075,11883,155675,02,06,07,08,12,23,34,35,40,42,44,45,47,50,51,52,60,69,73,80,,,
賓果賓果,97000188,2008/05/01,339650,13586,144950,02,06,10,13,23,30,32,33,34,38,39,42,43,45,53,55,61,62,65,71,,,
賓果賓果,97000189,2008/05/01,300125,12005,250475,03,05,08,10,11,31,35,37,45,49,51,56,60,66,72,74,75,78,79,80,,,
賓果賓果,97000190,2008/05/01,270950,10838,137100,10,20,21,22,25,29,33,34,36,40,41,45,49,54,55,60,65,69,73,80,,,
賓果賓果,97000191,2008/05/01,290125,11605,214125,01,02,05,08,10,15,16,21,22,23,28,29,39,48,49,54,66,69,73,74,,,
賓果賓果,97000192,2008/05/01,266425,10657,183075,05,07,12,25,29,33,34,46,47,49,50,51,52,53,56,59,64,67,70,79,,,
賓果賓果,97000193,2008/05/01,298625,11945,207550,03,15,17,19,20,23,27,29,32,33,39,41,47,54,57,65,70,73,79,80,,,
賓果賓果,97000194,2008/05/01,319425,12777,225225,02,06,07,09,10,13,14,26,30,33,37,40,42,49,52,58,61,69,73,75,,,
賓果賓果,97000195,2008/05/01,328000,13120,103425,04,06,08,13,14,16,20,31,34,42,45,46,48,49,50,51,56,59,61,67,,,
