遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,104000001,2015/01/01,21000,840,11450,09,19,22,23,24,25,27,30,31,39,41,44,48,60,61,66,68,70,74,78,27,－,
賓果賓果,104000002,2015/01/01,14100,564,5075,12,14,18,22,26,31,32,33,36,37,42,46,48,49,53,59,64,71,74,76,59,－,
賓果賓果,104000003,2015/01/01,11925,477,2675,05,07,09,22,25,26,29,30,31,35,45,48,53,54,57,65,66,70,73,80,07,－,
賓果賓果,104000004,2015/01/01,11200,448,3500,06,10,12,16,19,22,25,28,36,38,40,49,57,64,65,67,72,75,76,77,49,－,
賓果賓果,104000005,2015/01/01,11525,461,2775,01,04,11,14,17,19,28,30,32,37,45,47,49,50,54,62,65,72,73,75,17,－,
賓果賓果,104000006,2015/01/01,11175,447,2350,06,09,11,12,16,19,23,28,37,43,45,48,49,55,56,57,58,61,73,77,43,－,
賓果賓果,104000007,2015/01/01,12700,508,18525,03,06,08,09,13,14,15,22,25,26,34,35,37,45,46,54,55,57,58,75,08,小,
賓果賓果,104000008,2015/01/01,13150,526,6200,01,03,20,21,28,30,35,37,45,52,53,55,58,60,62,66,76,78,79,80,30,－,
賓果賓果,104000009,2015/01/01,13750,550,3200,05,08,09,16,18,20,21,24,28,29,30,42,44,59,60,63,65,66,69,80,63,－,
賓果賓果,104000010,2015/01/01,15475,619,5700,02,03,06,08,09,16,19,20,29,38,42,45,46,50,51,55,60,64,65,79,38,－,
賓果賓果,104000011,2015/01/01,14650,586,3275,01,02,12,14,21,24,28,35,36,39,46,49,50,52,54,56,57,65,72,80,21,－,
賓果賓果,104000012,2015/01/01,19300,772,4300,03,04,07,12,13,15,16,20,25,33,43,51,52,59,60,61,63,69,71,76,69,－,
賓果賓果,104000013,2015/01/01,17625,705,32475,08,12,15,17,21,22,25,28,32,35,36,38,43,50,51,56,57,64,65,67,38,－,
賓果賓果,104000014,2015/01/01,23425,937,4500,04,05,09,10,11,22,32,35,36,37,40,41,50,52,57,58,59,68,72,75,41,－,
賓果賓果,104000015,2015/01/01,21025,841,7675,02,06,10,11,20,21,23,29,35,36,38,39,41,45,51,60,61,64,68,69,51,－,
賓果賓果,104000016,2015/01/01,22825,913,5575,01,03,08,09,19,20,31,36,39,40,41,46,47,57,58,62,67,76,78,79,20,－,
賓果賓果,104000017,2015/01/01,25800,1032,18300,03,04,12,25,30,34,39,41,46,52,53,54,56,61,63,64,71,74,75,76,12,大,
賓果賓果,104000018,2015/01/01,22950,918,9600,01,02,09,14,18,28,32,36,37,38,49,51,56,57,60,64,65,69,76,78,65,－,
賓果賓果,104000019,2015/01/01,26125,1045,5400,04,06,07,14,16,20,28,30,33,44,46,47,49,53,58,59,65,67,71,72,53,－,
賓果賓果,104000020,2015/01/01,33000,1320,6150,12,14,15,20,21,26,27,33,39,42,43,47,50,52,57,68,71,73,76,79,47,－,
賓果賓果,104000021,2015/01/01,34025,1361,12425,04,06,15,18,23,27,30,33,34,41,42,44,51,55,57,64,69,71,76,77,69,－,
賓果賓果,104000022,2015/01/01,33800,1352,24500,06,12,13,15,17,19,20,24,30,34,38,39,40,42,43,46,49,63,67,74,39,小,
賓果賓果,104000023,2015/01/01,40200,1608,28075,13,15,16,18,25,30,37,41,45,46,47,51,59,64,65,67,68,72,75,77,25,大,
賓果賓果,104000024,2015/01/01,42325,1693,27475,12,13,21,22,28,36,38,41,43,44,46,51,54,57,59,60,69,73,74,79,79,大,
賓果賓果,104000025,2015/01/01,54900,2196,14725,05,08,11,14,17,19,20,21,31,33,36,37,44,52,53,56,68,70,74,78,44,－,
賓果賓果,104000026,2015/01/01,78525,3141,35525,02,06,13,14,19,25,30,42,43,51,53,56,57,66,70,72,75,76,78,79,66,大,
賓果賓果,104000027,2015/01/01,105000,4200,27900,08,17,18,19,20,24,37,38,39,44,46,47,52,53,54,55,65,76,77,79,53,－,
賓果賓果,104000028,2015/01/01,95000,3800,148800,01,03,08,10,11,12,15,18,22,25,27,35,40,44,49,61,65,73,77,80,08,小,
賓果賓果,104000029,2015/01/01,66025,2641,20350,01,15,17,18,25,27,33,37,39,46,50,58,59,62,63,67,71,72,75,78,78,－,
賓果賓果,104000030,2015/01/01,79225,3169,30300,04,06,07,13,15,16,20,24,27,30,33,40,47,49,50,54,66,67,68,74,33,－,
賓果賓果,104000031,2015/01/01,78875,3155,26100,02,16,24,26,28,36,37,38,39,43,47,54,56,59,63,69,72,77,78,80,47,－,
賓果賓果,104000032,2015/01/01,94900,3796,65175,07,08,09,19,21,23,34,36,37,39,41,42,51,53,55,59,64,70,76,78,07,－,
賓果賓果,104000033,2015/01/01,93225,3729,79825,02,04,05,07,11,14,20,22,23,25,27,31,38,50,56,57,59,70,72,73,14,小,
賓果賓果,104000034,2015/01/01,101525,4061,39975,01,02,05,11,12,17,22,25,28,41,48,56,61,64,66,67,71,73,77,78,01,－,
賓果賓果,104000035,2015/01/01,101225,4049,103000,01,06,08,09,11,15,16,17,18,19,31,40,45,53,56,60,61,65,73,74,16,－,
賓果賓果,104000036,2015/01/01,109325,4373,39475,02,05,09,10,19,21,25,38,42,49,50,52,61,64,65,68,70,71,78,80,02,－,
賓果賓果,104000037,2015/01/01,113975,4559,32500,05,09,18,19,21,24,26,27,30,36,40,42,47,53,63,64,68,72,75,77,68,－,
賓果賓果,104000038,2015/01/01,127550,5102,27575,03,04,15,17,21,26,29,31,45,49,50,53,56,59,60,63,66,74,78,80,03,－,
賓果賓果,104000039,2015/01/01,128850,5154,33375,01,02,07,14,18,22,26,30,37,40,41,44,47,50,57,58,59,60,66,73,30,－,
賓果賓果,104000040,2015/01/01,148650,5946,171600,01,02,05,10,21,22,23,25,27,29,30,37,40,45,60,67,75,76,79,80,27,小,
賓果賓果,104000041,2015/01/01,143925,5757,42625,02,08,09,12,16,17,21,24,28,31,38,43,47,56,60,61,64,67,76,78,16,－,
賓果賓果,104000042,2015/01/01,134100,5364,100350,01,03,09,11,13,16,19,21,24,27,28,36,38,46,50,51,61,73,77,79,19,小,
賓果賓果,104000043,2015/01/01,138850,5554,50025,02,03,04,05,14,22,29,33,35,36,38,45,46,49,52,62,65,74,76,77,45,－,
賓果賓果,104000044,2015/01/01,155925,6237,63750,01,05,06,07,09,12,15,20,25,36,46,47,52,54,64,66,68,71,76,80,07,－,
賓果賓果,104000045,2015/01/01,149925,5997,150325,03,15,17,19,24,31,32,46,48,51,56,57,61,62,63,65,67,70,74,77,67,大,
賓果賓果,104000046,2015/01/01,146075,5843,45300,03,08,10,14,16,22,29,31,34,37,39,40,50,61,67,69,72,74,78,80,80,－,
賓果賓果,104000047,2015/01/01,158475,6339,74800,09,12,13,18,20,21,22,26,31,32,33,38,49,50,60,67,72,73,76,80,67,－,
賓果賓果,104000048,2015/01/01,168900,6756,63600,01,05,06,07,12,28,29,36,43,45,54,55,56,57,58,64,69,74,75,77,77,－,
賓果賓果,104000049,2015/01/01,169575,6783,41025,04,08,10,12,19,20,21,26,29,35,36,45,55,60,62,63,65,70,71,73,55,－,
賓果賓果,104000050,2015/01/01,166150,6646,198900,07,16,22,26,34,35,47,50,51,52,55,56,57,64,67,70,74,75,77,79,75,大,
賓果賓果,104000051,2015/01/01,157825,6313,130075,05,15,16,19,31,34,35,42,45,47,55,59,66,67,68,69,71,73,79,80,16,大,
賓果賓果,104000052,2015/01/01,162775,6511,176875,03,08,14,16,19,20,23,24,28,29,35,39,40,44,53,63,65,67,73,80,63,小,
賓果賓果,104000053,2015/01/01,149500,5980,41375,01,06,10,17,20,23,33,39,40,42,49,53,55,58,61,67,72,77,78,80,77,－,
賓果賓果,104000054,2015/01/01,160150,6406,53350,06,08,12,14,20,23,29,36,41,43,44,50,51,55,56,57,58,65,71,75,23,－,
賓果賓果,104000055,2015/01/01,152925,6117,132375,06,07,09,12,16,20,21,22,24,25,40,46,51,53,55,57,58,66,79,80,06,－,
賓果賓果,104000056,2015/01/01,159975,6399,57800,02,11,13,14,19,22,23,29,35,36,41,42,43,55,60,62,68,69,78,80,43,－,
賓果賓果,104000057,2015/01/01,162600,6504,69125,01,11,13,15,17,21,23,25,28,30,32,36,49,54,58,60,62,70,72,80,30,－,
賓果賓果,104000058,2015/01/01,181125,7245,195375,05,10,18,22,29,36,40,41,45,53,54,57,59,61,64,65,68,70,76,77,10,大,
賓果賓果,104000059,2015/01/01,160050,6402,89875,02,03,04,05,11,14,24,28,37,38,39,45,49,54,56,63,65,70,77,79,04,－,
賓果賓果,104000060,2015/01/01,160875,6435,51150,02,05,15,17,21,23,33,35,41,45,48,49,52,56,57,71,72,75,78,80,72,－,
賓果賓果,104000061,2015/01/01,179075,7163,39625,03,05,10,14,17,22,23,25,40,43,45,47,50,54,57,59,63,64,68,76,57,－,
賓果賓果,104000062,2015/01/01,167875,6715,218800,03,05,09,20,31,38,44,50,51,55,57,60,64,65,66,69,73,75,77,78,57,大,
賓果賓果,104000063,2015/01/01,161500,6460,69775,06,12,17,18,22,32,35,36,38,39,41,45,46,48,49,57,68,70,75,80,18,－,
賓果賓果,104000064,2015/01/01,167625,6705,59325,03,09,11,23,24,27,29,31,32,33,38,39,43,47,49,51,60,62,71,78,38,－,
賓果賓果,104000065,2015/01/01,161425,6457,49700,02,05,16,17,19,29,31,32,33,35,38,43,47,52,58,59,61,67,69,74,59,－,
賓果賓果,104000066,2015/01/01,181525,7261,139075,03,05,09,16,22,28,35,36,41,44,48,58,61,65,73,74,76,77,78,80,35,－,
賓果賓果,104000067,2015/01/01,183600,7344,63725,06,09,17,20,24,28,29,34,35,36,41,47,48,50,53,54,55,70,71,80,36,－,
賓果賓果,104000068,2015/01/01,189700,7588,66100,08,12,14,19,25,28,29,30,34,47,51,54,56,61,62,71,72,74,79,80,29,－,
賓果賓果,104000069,2015/01/01,167200,6688,276325,02,03,07,08,17,21,23,27,31,32,33,34,35,42,49,51,55,58,74,75,55,小,
賓果賓果,104000070,2015/01/01,176525,7061,120300,13,15,24,28,33,34,35,36,37,39,43,45,48,51,67,68,75,77,79,80,33,－,
賓果賓果,104000071,2015/01/01,160425,6417,67325,06,09,10,13,18,19,26,30,33,34,43,45,48,53,55,63,64,77,79,80,80,－,
賓果賓果,104000072,2015/01/01,168850,6754,30175,01,07,08,14,16,20,24,27,31,40,45,46,48,49,52,54,56,60,66,79,16,－,
賓果賓果,104000073,2015/01/01,181900,7276,178025,03,05,08,10,12,14,19,25,27,29,31,34,38,40,43,48,63,68,72,79,10,小,
賓果賓果,104000074,2015/01/01,197500,7900,50875,12,14,18,19,27,28,30,32,33,38,39,42,44,50,51,59,65,67,70,79,32,－,
賓果賓果,104000075,2015/01/01,198125,7925,116050,01,06,18,19,25,26,28,33,34,43,44,46,48,56,58,59,64,67,72,79,25,－,
賓果賓果,104000076,2015/01/01,196700,7868,64600,04,05,08,10,13,17,18,27,28,30,38,39,52,53,57,59,63,70,72,74,39,－,
賓果賓果,104000077,2015/01/01,201500,8060,77000,05,06,07,10,11,12,20,31,33,37,41,48,51,53,63,68,71,74,77,80,63,－,
賓果賓果,104000078,2015/01/01,186450,7458,54425,01,08,12,15,16,18,21,23,29,32,36,40,41,43,52,57,59,60,75,78,78,－,
賓果賓果,104000079,2015/01/01,210825,8433,72375,07,08,09,16,18,22,25,29,31,33,35,36,43,55,56,60,63,68,70,78,16,－,
賓果賓果,104000080,2015/01/01,224450,8978,45425,05,09,12,16,24,25,27,29,31,38,42,44,47,48,53,60,71,72,76,77,31,－,
賓果賓果,104000081,2015/01/01,223375,8935,64375,04,10,13,14,17,23,27,28,33,36,40,49,52,55,57,59,67,68,75,79,52,－,
賓果賓果,104000082,2015/01/01,226300,9052,599400,01,14,21,31,38,40,41,49,56,57,60,61,62,64,65,66,68,69,70,80,68,大,
賓果賓果,104000083,2015/01/01,192875,7715,139500,02,09,14,18,26,27,28,29,34,38,54,56,57,60,64,68,72,74,76,78,56,－,
賓果賓果,104000084,2015/01/01,176400,7056,85425,04,05,06,07,13,14,16,17,18,21,27,31,45,47,52,54,58,59,76,78,14,－,
賓果賓果,104000085,2015/01/01,197825,7913,105550,05,10,13,14,17,19,20,24,25,31,32,33,44,59,64,68,70,73,78,79,19,－,
賓果賓果,104000086,2015/01/01,217875,8715,279850,04,05,10,12,18,21,27,29,30,34,38,39,40,53,54,59,64,68,73,75,04,小,
賓果賓果,104000087,2015/01/01,193600,7744,61700,03,05,12,13,14,18,20,26,37,40,45,47,51,55,59,60,64,71,73,78,40,－,
賓果賓果,104000088,2015/01/01,174925,6997,67475,01,07,09,12,17,18,19,24,40,42,43,47,56,64,66,72,73,75,76,80,72,－,
賓果賓果,104000089,2015/01/01,181525,7261,75100,04,07,10,13,15,17,19,22,30,33,39,54,57,67,69,70,72,76,78,79,76,－,
賓果賓果,104000090,2015/01/01,197400,7896,102050,04,05,07,10,11,20,24,30,33,38,40,41,43,44,45,48,51,52,73,75,30,－,
賓果賓果,104000091,2015/01/01,186425,7457,59450,11,14,15,18,19,23,24,26,31,32,37,44,47,49,51,52,61,76,78,80,23,－,
賓果賓果,104000092,2015/01/01,195375,7815,69525,01,09,10,11,15,16,17,21,22,24,31,46,48,49,57,68,69,74,75,76,74,－,
賓果賓果,104000093,2015/01/01,214025,8561,68400,03,13,17,19,21,27,31,38,39,41,43,52,54,55,64,68,72,73,74,76,17,－,
賓果賓果,104000094,2015/01/01,211250,8450,75375,01,05,07,10,11,13,23,29,31,40,44,48,49,54,63,67,69,76,78,79,01,－,
賓果賓果,104000095,2015/01/01,223900,8956,135075,03,11,17,19,27,30,31,32,33,40,45,47,50,51,57,64,68,73,76,80,80,－,
賓果賓果,104000096,2015/01/01,246175,9847,369400,06,10,18,21,23,27,28,43,50,52,55,61,66,67,68,69,70,74,75,78,70,大,
賓果賓果,104000097,2015/01/01,200525,8021,91775,04,12,17,19,23,25,29,36,41,44,45,51,54,55,57,64,69,72,75,76,69,－,
賓果賓果,104000098,2015/01/01,192300,7692,69225,03,11,16,18,22,30,35,37,41,44,46,49,51,52,56,57,60,66,75,77,30,－,
賓果賓果,104000099,2015/01/01,217350,8694,330350,04,08,21,25,28,31,40,44,48,52,54,58,62,66,67,68,69,72,77,80,62,大,
賓果賓果,104000100,2015/01/01,191700,7668,97000,02,11,16,22,23,24,27,28,33,36,39,43,45,46,47,54,67,68,71,76,23,－,
賓果賓果,104000101,2015/01/01,180825,7233,86050,02,03,05,09,10,15,17,18,24,25,26,27,50,61,63,67,71,77,78,79,78,－,
賓果賓果,104000102,2015/01/01,226000,9040,66700,04,05,08,09,11,13,17,26,33,34,36,48,57,59,60,62,65,72,77,78,36,－,
賓果賓果,104000103,2015/01/01,203750,8150,284875,04,09,10,14,15,16,19,22,24,26,27,29,31,35,39,53,56,59,73,77,59,小,
賓果賓果,104000104,2015/01/01,207650,8306,59875,07,10,15,16,17,18,22,29,31,35,37,41,43,46,50,66,68,69,75,78,22,－,
賓果賓果,104000105,2015/01/01,189675,7587,230525,07,08,11,12,14,17,24,28,30,41,49,51,59,64,68,69,70,78,79,80,14,－,
賓果賓果,104000106,2015/01/01,197775,7911,60300,02,07,16,18,20,23,26,27,30,31,47,51,52,58,59,67,68,73,74,77,18,－,
賓果賓果,104000107,2015/01/01,220775,8831,104250,05,07,08,13,15,19,23,29,49,56,57,59,60,68,70,72,74,75,78,79,78,－,
賓果賓果,104000108,2015/01/01,235175,9407,49000,06,10,19,20,23,33,35,37,42,46,48,52,56,60,62,69,71,72,79,80,37,－,
賓果賓果,104000109,2015/01/01,231300,9252,89775,05,10,11,13,15,28,31,32,35,36,40,41,42,51,58,62,63,67,69,74,11,－,
賓果賓果,104000110,2015/01/01,217525,8701,62725,02,05,06,12,16,24,26,34,38,39,40,51,54,55,56,60,61,67,78,79,78,－,
賓果賓果,104000111,2015/01/01,222725,8909,60650,07,13,14,18,22,25,26,33,34,40,41,45,50,52,55,64,68,69,74,80,45,－,
賓果賓果,104000112,2015/01/01,225775,9031,82950,03,05,07,08,17,26,31,34,38,42,44,50,54,58,59,61,69,74,77,80,50,－,
賓果賓果,104000113,2015/01/01,251000,10040,65525,03,07,11,12,17,21,23,24,37,41,45,48,55,61,63,64,66,68,76,78,11,－,
